LSPMJ0508+7538,05081841+7538154,tel01,1528,123
LSPMJ0508+2025,05083547+2025268,tel01,776,66
LSPMJ0509+7020,05093508+7020298,tel03,2,1
LSPMJ0510+2714,05102012+2714032,tel01,1,1
LSPMJ0510+1837,05105747+1837359,tel01,148,16
LSPMJ0516+5640,05165345+5640195,tel08,11,2
LSPMJ0520+5847S,05204073+5847198,tel01,1299,109
LSPMJ0520+5847N,05204138+5847330,tel01,1299,109
LSPMJ0523+6841S,05234546+6841138,tel03,3,1
LSPMJ0523+6841N,05234701+6841453,tel03,3,1
LSPMJ0523+2232,05234899+2232397,tel01,697,65
LSPMJ0528+0938,05280015+0938382,tel01,842,92
LSPMJ0528+0258N,05281459+0258142,tel03,3672,47
LSPMJ0529+1534W,05292612+1534453,tel01,607,58
LSPMJ0529+1534E,05292704+1534383,tel01,607,58
LSPMJ0530+6854,05304035+6854079,tel03,37,4
LSPMJ0533+1221,05332300+1221152,tel08,167,9
LSPMJ0533+1220,05332312+1220551,tel08,167,9
LSPMJ0534+1019N,05341513+1019142,tel03,72,6
LSPMJ0538+5216,05381212+5216042,tel03,9,3
LSPMJ0540+2448,05402570+2448090,tel01,598,56
LSPMJ0540+0854,05405390+0854183,tel04,968,79
LSPMJ0542+1229,05420897+1229252,tel02,79,4
LSPMJ0546+4407,05463844+4407198,tel01,776,62
LSPMJ0548+0745,05482407+0745388,tel01,29,4
LSPMJ0550+0940,05501099+0940011,tel08,1155,85
LSPMJ0553+2212,05532295+2212500,tel02,854,85
LSPMJ0554+8005,05544871+8005408,tel01,24,5
LSPMJ0555+0124,05553087+0124118,tel05,386,39
LSPMJ0555+4650N,05554377+4650585,tel02,746,56
LSPMJ0556+1144,05565722+1144333,tel04,2,1
LSPMJ0557+1708W,05571864+1708299,tel02,678,67
LSPMJ0557+0048,05574866+0048025,tel05,413,41
LSPMJ0558+2121,05585333+2121010,tel06,1263,86
LSPMJ0559+5835,05593774+5835351,tel08,1270,55
LSPMJ0559+5834,05595569+5834155,tel08,1270,55
LSPMJ0600+0242,06000351+0242236,tel01,2136,104
LSPMJ0601+5935,06011106+5935508,tel02,908,56
LSPMJ0602+6620,06022553+6620404,tel01,1308,87
LSPMJ0602+4951,06022918+4951561,tel06,1614,103
LSPMJ0604+0741,06043887+0741545,tel07,794,63
LSPMJ0605+6049,06052936+6049231,tel06,687,25
LSPMJ0607+4712,06073185+4712266,tel08,1614,101
LSPMJ0608+4902,06083043+4902063,tel08,1534,96
LSPMJ0610+7212,06101825+7212005,tel01,8,2
LSPMJ0613+5317,06131090+5317546,tel04,34,9
LSPMJ0614+5140,06140240+5140081,tel06,80,6
LSPMJ0617+8353,06170531+8353354,tel02,126,10
LSPMJ0621+1618,06213658+1618361,tel02,4,1
LSPMJ0621+1619,06214389+1619223,tel02,4,1
LSPMJ0623+4540,06235123+4540050,tel03,720,53
LSPMJ0624+2325,06244132+2325585,tel02,675,53
LSPMJ0627+4138,06271281+4138143,tel05,4,1
LSPMJ0629+1742,06293433+1742419,tel02,641,53
LSPMJ0631+4129,06315073+4129458,tel08,142,19
LSPMJ0636+1137,06360639+1137032,tel05,79,6
LSPMJ0636+0619,06363696+0619102,tel06,1188,93
LSPMJ0640+4944,06405810+4944304,tel08,16,5
LSPMJ0641+6846,06414901+6846395,tel01,8,1
LSPMJ0641+2328,06415204+2328055,tel07,3,1
LSPMJ0642+0334,06421118+0334527,tel03,174,13
LSPMJ0646+7911,06463385+7911508,tel01,5,2
LSPMJ0648+0326,06481555+0326243,tel06,1137,85
LSPMJ0648+3708,06484939+3708464,tel03,962,70
LSPMJ0649+3706,06490542+3706533,tel03,962,70
LSPMJ0657+6219,06575703+6219197,tel01,1796,87
LSPMJ0703+5242,07035565+5242075,tel01,117,17
LSPMJ0706+2624,07064049+2625001,tel07,1,1
LSPMJ0707+4841,07073776+4841138,tel02,12,2
LSPMJ0710+3740S,07101359+3740104,tel04,9,3
LSPMJ0711+4329,07111138+4329590,tel08,1581,104
LSPMJ0711+1027,07111478+1027587,tel06,1159,89
LSPMJ0715+0129,07150088+0129420,tel03,1136,104
LSPMJ0716+3315,07161207+3315154,tel08,549,48
LSPMJ0716+3309,07161802+3309103,tel08,549,48
LSPMJ0722+0851,07221747+0851566,tel04,9,3
LSPMJ0722+7305,07223179+7305048,tel01,1304,96
LSPMJ0722+3040,07224202+3040119,tel06,22,2
LSPMJ0727+8020,07274829+8020089,tel01,6,1
LSPMJ0729+7554,07291859+7554033,tel06,3,1
LSPMJ0729+4113,07294823+4113276,tel08,3,1
LSPMJ0730+4811,07304280+4811599,tel08,721,76
LSPMJ0731+0249,07312949+0249084,tel03,1098,104
LSPMJ0733+4354,07332208+4354284,tel08,6,1
LSPMJ0733+2223,07335273+2223345,tel07,49,16
LSPMJ0734+2220,07343908+2220156,tel07,49,16
LSPMJ0735+3333,07355465+3333459,tel08,152,24
LSPMJ0736+0704,07362513+0704431,tel04,839,58
LSPMJ0738+2400,07382951+2400088,tel08,249,25
LSPMJ0738+4925,07384719+4925272,tel01,3,1
LSPMJ0738+1829,07385081+1829205,tel03,820,62
LSPMJ0741+1738,07410681+1738459,tel01,680,67
LSPMJ0744+0333,07444018+0333089,tel01,986,58
LSPMJ0745+4931W,07454039+4931488,tel06,6,3
LSPMJ0746+5726,07464203+5726534,tel05,121,4
LSPMJ0747+7603,07470583+7603195,tel08,143,6
LSPMJ0751+0532,07515138+0532572,tel06,1055,92
LSPMJ0752+1612,07522390+1612157,tel02,797,62
LSPMJ0755+8323,07555396+8323049,tel02,315,29
LSPMJ0758+0717,07580909+0717015,tel08,448,42
LSPMJ0758+4118,07581269+4118134,tel01,1193,67
LSPMJ0758+8757,07581803+8757398,tel04,2271,43
LSPMJ0758+4939,07582273+4939533,tel01,764,44
LSPMJ0800+6455,08002100+6455345,tel08,7,2
LSPMJ0802+0326,08021516+0326482,tel01,382,54
LSPMJ0802+0326,08021516+0326482,tel04,136,36
LSPMJ0802+0319,08022064+0319434,tel01,382,54
LSPMJ0802+0319,08022064+0319434,tel04,136,36
LSPMJ0802+0320,08022287+0320196,tel01,382,54
LSPMJ0802+0320,08022287+0320196,tel04,136,36
LSPMJ0804+1116,08041456+1116015,tel02,825,100
LSPMJ0805+0417,08055713+0417035,tel05,426,35
LSPMJ0806+4217,08065532+4217333,tel02,1118,108
LSPMJ0810+0109,08104804+0109118,tel06,1029,98
LSPMJ0810+0358,08105362+0358335,tel03,1107,105
LSPMJ0811+3607,08111529+3607285,tel01,1077,111
LSPMJ0811+5311,08114760+5311513,tel02,1368,121
LSPMJ0811+0846,08115757+0846220,tel02,889,60
LSPMJ0812+4309,08122656+4309289,tel02,114,13
LSPMJ0813+7918,08134450+7918114,tel07,1708,119
LSPMJ0816+5704,08161025+5704482,tel08,7,2
LSPMJ0817+5459,08173877+5459401,tel01,6,2
LSPMJ0820+0920,08201297+0920152,tel08,30,3
LSPMJ0821+5220,08212804+5220587,tel08,58,10
LSPMJ0824+2555,08242681+2555366,tel03,8,4
LSPMJ0825+6902,08255285+6902016,tel04,1756,130
LSPMJ0828+2008,08281269+2008228,tel08,716,32
LSPMJ0829+2646,08294949+2646348,tel01,1253,77
LSPMJ0830+5552,08301023+5552503,tel01,3,1
LSPMJ0830+0947,08303256+0947153,tel08,996,66
LSPMJ0831+1923N,08313744+1923494,tel04,140,6
LSPMJ0831+1923S,08313759+1923395,tel04,140,6
LSPMJ0833+1831,08332512+1831459,tel08,252,43
LSPMJ0835+1408,08351992+1408333,tel01,921,106
LSPMJ0837+2612,08372285+2612245,tel02,1012,69
LSPMJ0837+0333,08373021+0333458,tel06,1053,102
LSPMJ0840+0709,08400503+0709161,tel03,1162,108
LSPMJ0840+3127,08401597+3127068,tel01,126,10
LSPMJ0840+1824,08402975+1824091,tel03,865,66
LSPMJ0841+6739,08410385+6739388,tel05,72,5
LSPMJ0841+5929,08412013+5929505,tel01,1310,134
LSPMJ0844+1813,08444536+1813072,tel06,678,64
LSPMJ0848+6109,08482967+6109057,tel04,1697,126
LSPMJ0849+3936,08490865+3936263,tel02,1207,93
LSPMJ0850+5253,08505062+5253462,tel04,1654,123
LSPMJ0851+4606,08511763+4606023,tel01,50,18
LSPMJ0852+2818,08524084+2818589,tel02,1053,107
LSPMJ0856+1239,08561956+1239500,tel05,1214,113
LSPMJ0856+4336,08563034+4336037,tel06,188,34
LSPMJ0857+1924,08571541+1924177,tel03,26,3
LSPMJ0858+1943,08581267+1943486,tel02,1827,108
LSPMJ0858+1943,08581267+1943486,tel03,26,3
LSPMJ0858+1945a,08581519+1945470,tel02,1828,108
LSPMJ0858+1945a,08581519+1945470,tel03,26,3
LSPMJ0858+0758,08583481+0758555,tel06,1216,97
LSPMJ0858+3844,08585112+3844260,tel03,13,2
LSPMJ0858+0828,08585633+0828259,tel05,1485,107
LSPMJ0859+2918,08592936+2918186,tel01,128,33
LSPMJ0859+5343,08593592+5343505,tel05,149,4
LSPMJ0859+0610,08595559+0610052,tel03,1184,110
LSPMJ0859+7257,08595604+7257364,tel01,1514,142
LSPMJ0900+2150,09002359+2150054,tel01,1201,63
LSPMJ0900+4635,09003254+4635117,tel01,142,22
LSPMJ0900+4825,09005208+4825248,tel05,20,2
LSPMJ0902+0033,09020690+0033195,tel05,3,1
LSPMJ0902+6803,09025284+6803464,tel07,146,13
LSPMJ0903+0540,09032096+0540145,tel05,565,44
LSPMJ0904+1625W,09043103+1625011,tel06,1147,105
LSPMJ0906+1251,09061408+1251347,tel05,1189,109
LSPMJ0909+4939,09092591+4939295,tel04,19,2
LSPMJ0909+0826,09093872+0826162,tel06,6,1
LSPMJ0910+0901,09100074+0901381,tel05,7,2
LSPMJ0911+0127N,09111270+0127347,tel05,1087,102
LSPMJ0911+0127S,09111312+0127181,tel05,1087,102
LSPMJ0913+0340,09132302+0340424,tel07,989,100
LSPMJ0916+2919,09160520+2919451,tel02,66,7
LSPMJ0916+2908,09160758+2908150,tel02,66,7
LSPMJ0917+2007,09170753+2007549,tel03,273,28
LSPMJ0917+5601,09172729+5601179,tel07,73,13
LSPMJ0917+5825,09174599+5825224,tel04,1884,138
LSPMJ0918+6037W,09182301+6037310,tel04,1562,135
LSPMJ0918+2645W,09184142+2645526,tel01,205,29
LSPMJ0918+2645E,09184624+2645114,tel01,205,29
LSPMJ0919+3831S,09191895+3831159,tel02,612,41
LSPMJ0919+3831N,09191904+3831233,tel02,612,41
LSPMJ0920+2643,09202188+2643434,tel07,1063,91
LSPMJ0920+0322,09205794+0322064,tel04,936,105
LSPMJ0921+7306,09211954+7306387,tel07,1992,138
LSPMJ0921+4330,09214911+4330284,tel05,1638,128
LSPMJ0924+3041,09245082+3041373,tel01,5,1
LSPMJ0925+6329,09254032+6329196,tel02,451,30
LSPMJ0926+0857,09264503+0857421,tel03,1161,107
LSPMJ0929+2558,09291113+2558095,tel04,12,4
LSPMJ0930+2630,09301445+2630250,tel04,1085,111
LSPMJ0930+0019,09304457+0019214,tel06,728,89
LSPMJ0932+2209,09321690+2209406,tel06,2,1
LSPMJ0932+7650,09322561+7650427,tel05,231,14
LSPMJ0932+2659E,09324827+2659443,tel01,1056,87
LSPMJ0933+1829,09332186+1829160,tel06,1104,106
LSPMJ0935+1520,09351507+1520463,tel05,571,46
LSPMJ0937+4034,09370355+4034389,tel01,121,15
LSPMJ0937+2838,09373184+2838094,tel07,2,1
LSPMJ0941+2201,09410199+2201291,tel07,1096,98
LSPMJ0942+5559,09422327+5559015,tel04,1777,143
LSPMJ0944+4725,09441580+4725546,tel05,15,3
LSPMJ0945+3833,09450508+3833278,tel05,1514,125
LSPMJ0945+7144,09450859+7144511,tel01,1730,115
LSPMJ0945+3521,09455090+3521390,tel06,15,2
LSPMJ0947+1256,09473481+1256390,tel07,4,1
LSPMJ0950+3052,09500916+3052140,tel06,1,1
LSPMJ0951+3558,09510459+3558098,tel06,7,1
LSPMJ0951+4043,09513574+4043342,tel03,6,1
LSPMJ0952+4055,09520231+4055442,tel03,6,1
LSPMJ0953+5115,09533208+5115080,tel04,1548,140
LSPMJ0953+2056,09535523+2056460,tel02,178,34
LSPMJ0953+2236,09535785+2236475,tel08,9,4
LSPMJ0956+2239,09562699+2239015,tel03,1294,112
LSPMJ0957+1148,09575798+1148287,tel04,5,2
LSPMJ0958+0558,09585650+0558000,tel06,1301,109
LSPMJ0959+4350W,09591880+4350256,tel07,1433,131
LSPMJ0959+4712,09594595+4712114,tel07,1365,130
LSPMJ0959+0246,09595217+0246494,tel06,3,1
LSPMJ1000+3155,10005030+3155459,tel05,1335,121
LSPMJ1001+8109,10011109+8109226,tel07,2151,133
LSPMJ1002+6945,10020580+6945294,tel05,50,2
LSPMJ1002+1459,10024246+1459127,tel07,7,2
LSPMJ1002+4827,10024936+4827333,tel01,1509,107
