LSPMJ0142+6147,01421847+6147041,tel01,346,83
LSPMJ0142+6147,01421847+6147041,tel08,20,3
LSPMJ0143+0014,01435333+0014323,tel06,56,50
LSPMJ0144+5332,01442564+5332576,tel06,123,75
LSPMJ0144+1620,01445851+1620396,tel05,256,61
LSPMJ0145+5403,01451894+5403333,tel04,149,79
LSPMJ0145+5555,01453374+5555328,tel06,409,77
LSPMJ0145+6058,01454661+6058195,tel05,369,82
LSPMJ0146+6005,01461956+6005552,tel08,323,77
LSPMJ0147+1052,01475188+1052189,tel06,312,72
LSPMJ0149+2512,01490157+2512180,tel07,90,61
LSPMJ0150+1817,01502803+1817466,tel04,127,58
LSPMJ0150+1818,01502896+1818000,tel04,127,58
LSPMJ0151+2123,01512417+2123399,tel07,2039,121
LSPMJ0151+2123,01512417+2123399,tel08,38,3
LSPMJ0152+6021,01523081+6021082,tel02,230,96
LSPMJ0152+6021,01523081+6021082,tel04,97,13
LSPMJ0153+1248,01530998+1248057,tel05,119,57
LSPMJ0153+0147,01533076+0147559,tel05,57,54
LSPMJ0153+4427,01534955+4427284,tel05,75,71
LSPMJ0155+3758,01550230+3758027,tel06,74,68
LSPMJ0156+5551,01560109+5551280,tel02,327,77
LSPMJ0156+3033,01564570+3033288,tel01,3483,155
LSPMJ0156+3033,01564570+3033288,tel07,3605,191
LSPMJ0156+4142,01564996+4142303,tel06,368,71
LSPMJ0158+4602,01583472+4602078,tel06,429,71
LSPMJ0158+4049,01584517+4049445,tel08,66,64
LSPMJ0200+3639,02000741+3639481,tel06,260,69
LSPMJ0200+3639,02000741+3639481,tel07,9,2
LSPMJ0200+1303,02001278+1303112,tel02,7350,136
LSPMJ0200+1303,02001278+1303112,tel05,14991,156
LSPMJ0202+1020,02021620+1020136,tel05,124,57
LSPMJ0202+1020,02021620+1020136,tel08,24,1
LSPMJ0202+1334,02024428+1334335,tel03,169,42
LSPMJ0203+2134,02032864+2134168,tel05,207,79
LSPMJ0205+3235,02050121+3235460,tel02,4,2
LSPMJ0205+3235,02050121+3235460,tel04,109,63
LSPMJ0205+7240,02053360+7240277,tel03,276,75
LSPMJ0205+5944,02053772+5944510,tel01,181,81
LSPMJ0207+4938,02070382+4938441,tel05,82,76
LSPMJ0207+6417,02071032+6417114,tel04,66,12
LSPMJ0207+6417,02071032+6417114,tel05,260,91
LSPMJ0208+1508W,02081218+1508424,tel08,1325,104
LSPMJ0208+1508E,02081238+1508443,tel08,1325,104
LSPMJ0208+4949,02081366+4949023,tel05,82,76
LSPMJ0210+3525,02100486+3525504,tel05,393,71
LSPMJ0210+7305,02100598+7305269,tel05,181,80
LSPMJ0210+6809,02102286+6809317,tel04,198,91
LSPMJ0210+4642,02103543+4642060,tel05,205,76
LSPMJ0210+3359,02104908+3359410,tel04,212,74
LSPMJ0211+0803,02113830+0803506,tel05,85,58
LSPMJ0211+3221,02115966+3221471,tel06,58,10
LSPMJ0211+3221,02115966+3221471,tel07,800,136
LSPMJ0212+1131,02121687+1131017,tel07,375,59
LSPMJ0212+5006,02123221+5006336,tel08,3044,126
LSPMJ0212+1032,02124635+1032546,tel04,61,57
LSPMJ0212+0000,02125458+0000167,tel07,234,56
LSPMJ0213+1803,02130073+1803460,tel05,150,66
LSPMJ0213+6354,02133518+6354405,tel02,215,78
LSPMJ0214+1725,02145978+1725089,tel05,16,3
LSPMJ0214+1725,02145978+1725089,tel06,1350,113
LSPMJ0215+3357,02153438+3357418,tel03,243,62
LSPMJ0215+1015,02155612+1015174,tel07,60,59
LSPMJ0216+5823,02162815+5823287,tel02,316,76
LSPMJ0216+1335,02162977+1335136,tel05,112,61
LSPMJ0217+3526,02170993+3526330,tel08,118,61
LSPMJ0219+2352,02190228+2352550,tel04,184,62
LSPMJ0219+2456,02191746+2456381,tel06,472,64
LSPMJ0219+5919,02195603+5919273,tel02,81,76
LSPMJ0220+0258,02204625+0258375,tel08,143,53
LSPMJ0221+3652,02210181+3652481,tel08,443,65
LSPMJ0221+3653,02210396+3653053,tel08,443,65
LSPMJ0222+3033,02220239+3033589,tel08,79,58
LSPMJ0222+3651,02220614+3651466,tel08,443,65
LSPMJ0222+4542,02221455+4542011,tel03,2712,181
LSPMJ0222+4542,02221455+4542011,tel05,918,49
LSPMJ0222+0124,02221890+0124584,tel03,62,55
LSPMJ0223+0245,02230214+0245272,tel01,803,109
LSPMJ0223+0245,02230214+0245272,tel05,18,2
LSPMJ0223+2913,02231601+2913291,tel04,141,65
LSPMJ0225+3357,02250452+3357485,tel02,7675,217
LSPMJ0225+3357,02250452+3357485,tel07,6972,269
LSPMJ0225+6229,02252626+6229583,tel02,171,100
LSPMJ0225+6229,02252626+6229583,tel08,2,1
LSPMJ0225+3732,02253841+3732339,tel07,280,68
LSPMJ0225+1746,02255447+1746467,tel06,246,60
LSPMJ0227+5432,02271705+5432479,tel06,1056,150
LSPMJ0227+1935,02273126+1935260,tel08,57,55
LSPMJ0227+4710,02273726+4710045,tel08,175,67
LSPMJ0227+1740,02273854+1740206,tel02,275,60
LSPMJ0228+0310,02280987+0310575,tel04,56,52
LSPMJ0229+2624,02292575+2624080,tel06,249,62
LSPMJ0230+1648,02302486+1648262,tel07,98,62
LSPMJ0231+5245,02310452+5245245,tel03,3943,375
LSPMJ0231+5245,02310452+5245245,tel04,1529,129
LSPMJ0231+5722,02312765+5722432,tel01,646,77
LSPMJ0233+1239,02332761+1239538,tel07,393,61
LSPMJ0233+2455,02333717+2455392,tel02,228,64
LSPMJ0233+7109,02334654+7109331,tel07,166,82
LSPMJ0233+1500,02334741+1500173,tel06,344,58
LSPMJ0234+4146,02340001+4146489,tel02,405,69
LSPMJ0235+0247,02351494+0247534,tel03,442,59
LSPMJ0235+0247,02351494+0247534,tel05,396,11
LSPMJ0236+2240,02364412+2240265,tel08,106,58
LSPMJ0237+0021,02372971+0021273,tel02,128,55
LSPMJ0239+0728,02391735+0728169,tel04,261,57
LSPMJ0239+0728,02391735+0728169,tel08,121,3
LSPMJ0241+5423,02410716+5423087,tel03,379,70
LSPMJ0245+4456E,02453963+4456557,tel01,43,4
LSPMJ0245+4456E,02453963+4456557,tel08,950,133
LSPMJ0245+4457,02454119+4457030,tel01,43,4
LSPMJ0245+4457,02454119+4457030,tel08,950,133
LSPMJ0246+1625,02463486+1625115,tel03,61,58
LSPMJ0248+2704N,02480974+2704257,tel06,105,64
LSPMJ0248+2352,02482042+2352191,tel02,129,64
LSPMJ0248+1916,02483544+1916294,tel05,99,66
LSPMJ0248+4143,02484336+4143324,tel03,18,2
LSPMJ0248+4143,02484336+4143324,tel06,168,65
LSPMJ0251+2929,02514973+2929131,tel01,779,114
LSPMJ0251+1850,02515204+1850218,tel03,468,61
LSPMJ0252+5725,02522210+5725327,tel02,338,75
LSPMJ0252+2504N,02523297+2504505,tel07,162,63
LSPMJ0252+2504S,02523392+2504370,tel07,162,63
LSPMJ0253+1652,02530084+1652532,tel01,2263,150
LSPMJ0253+1652,02530084+1652532,tel08,1719,79
LSPMJ0253+1724,02532611+1724324,tel08,507,58
LSPMJ0254+6427,02541919+6427401,tel04,80,73
LSPMJ0254+3426,02544773+3426426,tel03,291,80
LSPMJ0255+2652W,02553573+2652208,tel07,517,64
LSPMJ0256+2359,02561395+2359105,tel08,128,62
LSPMJ0257+7633,02571820+7633113,tel02,699,103
LSPMJ0257+7633,02571820+7633113,tel03,370,31
LSPMJ0257+4907,02572132+4907335,tel06,192,70
LSPMJ0257+2305,02573496+2305588,tel08,322,60
LSPMJ0259+3855,02594633+3855363,tel08,128,65
LSPMJ0300+6251,03000272+6251582,tel05,1724,181
LSPMJ0300+6251,03000272+6251582,tel08,1348,191
LSPMJ0301+3220,03013889+3220498,tel08,87,66
LSPMJ0303+7233,03031233+7233560,tel01,9,1
LSPMJ0303+7233,03031233+7233560,tel02,293,82
LSPMJ0303+6119,03035573+6119318,tel01,163,81
LSPMJ0304+0045,03040207+0045512,tel04,60,58
LSPMJ0304+4318,03043219+4318259,tel02,5,1
LSPMJ0304+4318,03043219+4318259,tel04,314,67
LSPMJ0305+2742,03050786+2742278,tel08,63,62
LSPMJ0305+1149S,03053063+1149356,tel02,166,62
LSPMJ0305+1149N,03053124+1149563,tel02,166,62
LSPMJ0305+1934,03053562+1934069,tel08,89,59
LSPMJ0306+1205,03061500+1205548,tel02,167,62
LSPMJ0306+1448,03061700+1448413,tel01,2714,119
LSPMJ0306+1713,03062619+1713292,tel02,1934,196
LSPMJ0306+1713,03062619+1713292,tel04,2729,296
LSPMJ0307+3217,03070089+3217365,tel05,240,71
LSPMJ0307+2457,03074682+2457555,tel01,133,65
LSPMJ0308+4302,03082370+4302085,tel02,171,24
LSPMJ0308+4302,03082370+4302085,tel08,323,92
LSPMJ0309+1001,03090015+1001257,tel03,395,71
LSPMJ0309+1001,03090015+1001257,tel04,294,11
LSPMJ0309+0031,03090467+0031126,tel04,84,57
LSPMJ0309+3417,03091583+3417307,tel08,132,66
LSPMJ0310+0234,03100340+0234269,tel04,61,59
LSPMJ0310+2540,03103891+2540535,tel02,4030,168
LSPMJ0310+2540,03103891+2540535,tel08,918,84
LSPMJ0310+7346,03105861+7346189,tel02,238,83
LSPMJ0310+7346,03105861+7346189,tel07,86,8
LSPMJ0311+4311,03113048+4311270,tel03,177,66
LSPMJ0311+2218,03115639+2218084,tel06,69,65
LSPMJ0312+0021,03122509+0021585,tel03,90,55
LSPMJ0313+0446,03132299+0446293,tel01,6153,99
LSPMJ0313+0446,03132299+0446293,tel03,10183,240
LSPMJ0314+2840,03141241+2840411,tel05,1182,106
LSPMJ0314+2840,03141241+2840411,tel07,3086,329
LSPMJ0314+0250,03142944+0250566,tel04,110,59
LSPMJ0317+6403S,03172728+6403060,tel03,195,77
LSPMJ0318+4240,03180701+4240091,tel02,595,73
LSPMJ0319+6156,03192872+6156045,tel03,76,73
LSPMJ0320+1805,03205595+1805306,tel06,95,62
LSPMJ0320+1854,03205965+1854233,tel05,70,64
LSPMJ0321+1419,03213402+1419143,tel02,87,62
LSPMJ0322+0256,03220410+0256346,tel02,537,80
LSPMJ0322+0256,03220410+0256346,tel08,537,22
LSPMJ0322+7047,03220945+7047486,tel03,317,79
LSPMJ0322+2858,03223165+2858291,tel01,1,1
LSPMJ0322+2858,03223165+2858291,tel08,371,95
LSPMJ0322+1037,03224495+1037247,tel05,143,68
LSPMJ0323+4200,03230175+4200269,tel04,727,36
LSPMJ0323+4200,03230175+4200269,tel07,478,79
LSPMJ0325+1300,03251116+1300334,tel05,329,1
LSPMJ0325+1300,03251116+1300334,tel06,318,1
LSPMJ0325+1300,03251116+1300334,tel08,432,58
LSPMJ0325+0551,03254225+0551519,tel04,201,61
LSPMJ0325+0951,03254578+0951591,tel06,334,65
LSPMJ0326+5908W,03263098+5908539,tel03,74,69
LSPMJ0326+7108,03264491+7108292,tel03,214,84
LSPMJ0326+7108,03264491+7108292,tel08,96,8
LSPMJ0326+1914,03264495+1914402,tel07,97,63
LSPMJ0326+1947,03265471+1947526,tel02,232,67
LSPMJ0327+2900,03272095+2900445,tel02,6,1
LSPMJ0327+2900,03272095+2900445,tel04,243,66
LSPMJ0328+2629,03284958+2629122,tel02,318,68
LSPMJ0330+5413,03304890+5413551,tel06,2047,200
LSPMJ0330+5413,03304890+5413551,tel08,1808,139
LSPMJ0330+5627,03305285+5627325,tel04,480,71
LSPMJ0330+7041,03305473+7041145,tel02,2189,167
LSPMJ0330+7041,03305473+7041145,tel04,18,1
LSPMJ0331+0857,03315116+0857317,tel03,309,63
LSPMJ0333+0608,03335132+0608424,tel03,64,62
LSPMJ0334+2204,03341053+2204213,tel05,142,65
LSPMJ0334+2815,03345705+2815271,tel04,1089,140
LSPMJ0334+2815,03345705+2815271,tel07,23,6
LSPMJ0335+7140,03355099+7140275,tel02,137,80
LSPMJ0335+1017,03355322+1017090,tel01,2818,285
LSPMJ0335+1017,03355322+1017090,tel06,1900,216
LSPMJ0336+3118,03360868+3118398,tel06,129,69
LSPMJ0336+1350,03362242+1350477,tel08,118,62
LSPMJ0336+0329,03364083+0329194,tel02,125,62
LSPMJ0337+6910,03371407+6910498,tel01,247,81
LSPMJ0338+0634,03380713+0634256,tel03,100,60
LSPMJ0338+3828,03381862+3828559,tel06,345,103
LSPMJ0339+2025,03390711+2025267,tel01,7107,189
LSPMJ0339+2025,03390711+2025267,tel08,6793,235
LSPMJ0339+5632,03391532+5632058,tel06,81,73
LSPMJ0339+2458,03392972+2458028,tel01,706,69
LSPMJ0339+2457,03395284+2457273,tel01,706,69
LSPMJ0341+2743,03410645+2743363,tel03,193,66
LSPMJ0342+1231,03422933+1231368,tel08,158,62
LSPMJ0342+1216,03423180+1216225,tel08,158,62
LSPMJ0342+2326,03425325+2326495,tel03,67,64
LSPMJ0343+4554,03430207+4554181,tel01,4,1
LSPMJ0343+4554,03430207+4554181,tel02,342,76
LSPMJ0343+7253,03434334+7253489,tel01,209,92
LSPMJ0344+0741,03442081+0741549,tel06,1082,99
LSPMJ0344+0741,03442081+0741549,tel08,1713,55
LSPMJ0346+1524,03465952+1524170,tel03,453,95
LSPMJ0347+5424,03471888+5424500,tel06,202,75
LSPMJ0347+5424,03471888+5424500,tel08,6,1
LSPMJ0347+0841,03472091+0841464,tel02,202,69
LSPMJ0347+0841,03472091+0841464,tel08,155,7
LSPMJ0350+3005,03504003+3005394,tel01,384,73
LSPMJ0351+0749,03511545+0749387,tel08,211,62
LSPMJ0351+0943,03512982+0943440,tel07,1861,126
LSPMJ0352+1115,03523432+1115389,tel08,318,63
LSPMJ0352+1701,03524169+1701056,tel02,535,92
LSPMJ0352+1701,03524169+1701056,tel08,346,26
LSPMJ0353+3112,03533670+3112242,tel08,142,68
LSPMJ0354+3333,03540082+3333323,tel03,1059,146
LSPMJ0354+2416,03544620+2416246,tel05,1626,157
LSPMJ0354+2416,03544620+2416246,tel06,1707,195
LSPMJ0355+2118,03553690+2118482,tel02,89,69
LSPMJ0357+4107,03571999+4107426,tel01,1736,227
LSPMJ0357+4107,03571999+4107426,tel04,1460,149
LSPMJ0357+0429,03573885+0429439,tel01,245,66
LSPMJ0357+8155,03574059+8155250,tel01,195,95
LSPMJ0357+8155,03574059+8155250,tel05,12,8
LSPMJ0358+2503,03580033+2503176,tel08,122,65
LSPMJ0358+3750,03583407+3750202,tel01,156,75
LSPMJ0358+2422,03584495+2422299,tel05,186,74
LSPMJ0358+1230,03584906+1230241,tel07,113,64
LSPMJ0400+0600,04004377+0600288,tel07,194,63
LSPMJ0401+5123,04010755+5123196,tel05,530,82
LSPMJ0401+4106,04013236+4106385,tel08,158,89
LSPMJ0404+3042,04040615+3042454,tel01,471,74
LSPMJ0405+3016,04050506+3016295,tel01,2613,52
LSPMJ0405+3016,04050506+3016295,tel03,3193,118
LSPMJ0405+3814,04054482+3814532,tel08,141,68
LSPMJ0405+7116W,04055651+7116385,tel02,206,79
LSPMJ0405+7116E,04055746+7116411,tel02,206,79
LSPMJ0406+3145,04061752+3145224,tel04,252,68
LSPMJ0406+7916,04063732+7916012,tel02,169,84
LSPMJ0406+7916,04063732+7916012,tel04,2,1
LSPMJ0408+7423,04081101+7423018,tel07,168,3
LSPMJ0408+7423,04081101+7423018,tel08,288,7
LSPMJ0408+6910,04082371+6910593,tel02,153,79
LSPMJ0409+0546,04092226+0546268,tel05,68,63
LSPMJ0410+0956,04100567+0956248,tel07,112,64
LSPMJ0411+4931,04111311+4931525,tel06,610,77
LSPMJ0412+6443,04121693+6443560,tel02,6132,312
LSPMJ0412+6443,04121693+6443560,tel07,3517,158
LSPMJ0412+1615,04122173+1615033,tel02,235,70
LSPMJ0412+3529,04123491+3529592,tel03,2330,70
LSPMJ0412+3529,04123491+3529592,tel05,3091,217
LSPMJ0412+5236,04125880+5236421,tel01,275,82
LSPMJ0413+5031,04131016+5031414,tel01,377,82
LSPMJ0414+8215,04140201+8215360,tel01,2328,225
LSPMJ0414+8215,04140201+8215360,tel07,1720,112
LSPMJ0415+3939,04151193+3939239,tel07,362,69
LSPMJ0415+1935E,04153447+1935598,tel07,125,69
LSPMJ0415+1935E,04153447+1935598,tel08,33,7
LSPMJ0416+1310,04164276+1310587,tel06,71,67
LSPMJ0416+7410,04165128+7410233,tel01,45,10
LSPMJ0416+7410,04165128+7410233,tel08,172,86
LSPMJ0417+1656E,04170214+1656453,tel06,344,69
LSPMJ0417+0849,04171852+0849220,tel07,156,63
LSPMJ0417+4103,04174431+4103137,tel06,529,84
LSPMJ0418+0315E,04185291+0315135,tel05,225,69
LSPMJ0419+0436,04192083+0436503,tel08,139,63
LSPMJ0419+3815,04192539+3815032,tel02,69,4
LSPMJ0419+3815,04192539+3815032,tel08,445,99
LSPMJ0419+4233,04195212+4233304,tel05,861,91
LSPMJ0419+4233,04195212+4233304,tel06,1952,222
LSPMJ0420+8454,04201254+8454062,tel02,5203,236
LSPMJ0420+8454,04201254+8454062,tel08,5402,171
LSPMJ0420+1514,04204796+1514092,tel01,1241,101
LSPMJ0420+1514,04204796+1514092,tel02,23,2
LSPMJ0422+1031,04223199+1031188,tel01,685,73
LSPMJ0422+3900,04223348+3900436,tel06,816,47
LSPMJ0422+3900,04223348+3900436,tel08,1510,174
LSPMJ0422+2559,04225925+2559147,tel03,292,12
LSPMJ0422+2559,04225925+2559147,tel07,698,87
LSPMJ0423+2346,04230612+2346027,tel04,250,92
LSPMJ0423+7144,04231392+7144031,tel06,273,91
LSPMJ0423+1112,04233893+1112333,tel07,260,66
